,sym,Date,Open,High,Low,Close,Vol
679,ETH/USDT,2021-11-10,4732.33,4868.0,4461.93,4628.78,553596.99163
680,ETH/USDT,2021-11-11,4628.68,4779.0,4576.47,4719.0,303688.9765
681,ETH/USDT,2021-11-12,4719.0,4809.71,4507.85,4665.46,461580.0415
682,ETH/USDT,2021-11-13,4665.47,4707.6,4584.08,4644.28,220720.6611
683,ETH/USDT,2021-11-14,4644.27,4696.05,4514.12,4626.5,245309.0674
684,ETH/USDT,2021-11-15,4626.5,4772.01,4540.0,4563.78,375421.6601
685,ETH/USDT,2021-11-16,4563.77,4563.77,4103.0,4209.76,735857.063
686,ETH/USDT,2021-11-17,4209.59,4299.91,4063.48,4287.8,472852.1842
687,ETH/USDT,2021-11-18,4288.07,4344.81,3956.44,3996.9,576945.1837
688,ETH/USDT,2021-11-19,3996.9,4308.97,3973.01,4294.76,420045.0897
689,ETH/USDT,2021-11-20,4294.75,4435.88,4199.86,4412.17,365584.578
690,ETH/USDT,2021-11-21,4412.17,4451.0,4242.41,4258.31,340206.3203
691,ETH/USDT,2021-11-22,4259.7,4320.0,4022.74,4085.97,518501.3338
692,ETH/USDT,2021-11-23,4086.28,4385.59,4059.62,4339.44,502811.7902
693,ETH/USDT,2021-11-24,4339.45,4373.94,4167.65,4269.36,448727.0306
694,ETH/USDT,2021-11-25,4270.1,4550.0,4248.27,4524.85,445868.2434
695,ETH/USDT,2021-11-26,4524.48,4551.0,3913.0,4041.2,720245.1612
696,ETH/USDT,2021-11-27,4041.2,4183.66,4028.34,4095.29,275326.5202
697,ETH/USDT,2021-11-28,4095.29,4298.51,3964.0,4294.78,346471.3551
698,ETH/USDT,2021-11-29,4294.77,4458.92,4276.89,4444.53,406881.2284
699,ETH/USDT,2021-11-30,4444.54,4753.0,4346.36,4630.26,743024.4662
700,ETH/USDT,2021-12-01,4630.25,4778.75,4523.99,4582.95,508198.3105
701,ETH/USDT,2021-12-02,4582.95,4634.83,4433.0,4511.21,451861.9545
702,ETH/USDT,2021-12-03,4511.35,4654.88,4032.5,4215.73,677974.8659
703,ETH/USDT,2021-12-04,4215.01,4238.59,3503.68,4117.25,1111773.1451
704,ETH/USDT,2021-12-05,4117.25,4248.19,4031.39,4196.44,536325.4413
705,ETH/USDT,2021-12-06,4196.44,4376.15,3921.0,4347.59,726742.9638
706,ETH/USDT,2021-12-07,4347.57,4425.0,4255.92,4306.4,420749.751
707,ETH/USDT,2021-12-08,4306.4,4450.49,4222.95,4436.91,429403.9351
708,ETH/USDT,2021-12-09,4436.91,4488.0,4076.16,4105.64,462173.711
709,ETH/USDT,2021-12-10,4105.64,4231.08,3887.37,3897.94,563236.5671
710,ETH/USDT,2021-12-11,3898.31,4097.08,3828.22,4089.37,427853.4343
711,ETH/USDT,2021-12-12,4089.68,4173.63,3986.25,4130.0,260535.5157
712,ETH/USDT,2021-12-13,4130.0,4142.75,3671.45,3781.93,533467.2307
713,ETH/USDT,2021-12-14,3781.92,3882.74,3685.0,3858.99,395145.7462
714,ETH/USDT,2021-12-15,3858.99,4092.22,3643.73,4019.08,542068.0573
715,ETH/USDT,2021-12-16,4019.54,4113.43,3942.11,3958.11,368780.031
716,ETH/USDT,2021-12-17,3959.11,3994.1,3700.0,3875.42,463370.9225
717,ETH/USDT,2021-12-18,3875.43,3996.93,3767.01,3959.93,339593.2543
718,ETH/USDT,2021-12-19,3959.93,4032.43,3884.0,3924.14,306006.323
719,ETH/USDT,2021-12-20,3924.14,3983.37,3753.0,3944.73,366916.4771
720,ETH/USDT,2021-12-21,3944.72,4063.0,3913.21,4014.15,340826.3553
721,ETH/USDT,2021-12-22,4014.41,4074.87,3933.4,3979.51,303191.8076
722,ETH/USDT,2021-12-23,3979.51,4150.0,3893.23,4111.41,380207.8166
723,ETH/USDT,2021-12-24,4111.41,4134.84,4017.17,4046.36,230833.1661
724,ETH/USDT,2021-12-25,4046.35,4137.91,4018.62,4094.83,208126.8805
725,ETH/USDT,2021-12-26,4094.36,4105.0,4000.0,4063.56,189309.255
726,ETH/USDT,2021-12-27,4063.57,4127.46,4031.0,4037.23,222140.3923
727,ETH/USDT,2021-12-28,4037.22,4037.23,3759.36,3792.75,358064.7163
728,ETH/USDT,2021-12-29,3792.75,3827.78,3604.2,3630.19,302753.6375
729,ETH/USDT,2021-12-30,3630.18,3769.1,3585.0,3709.27,249263.7305
730,ETH/USDT,2021-12-31,3709.27,3815.0,3622.29,3676.23,268014.2942
731,ETH/USDT,2022-01-01,3676.22,3776.45,3673.46,3765.54,154143.8968
732,ETH/USDT,2022-01-02,3765.54,3857.44,3717.3,3828.27,154791.4263
733,ETH/USDT,2022-01-03,3828.11,3853.09,3680.0,3765.89,236245.8586
734,ETH/USDT,2022-01-04,3765.89,3900.73,3713.11,3785.11,288258.5549
735,ETH/USDT,2022-01-05,3785.1,3848.0,3415.0,3540.63,397942.0363
736,ETH/USDT,2022-01-06,3539.82,3550.43,3300.0,3406.81,496745.7413
737,ETH/USDT,2022-01-07,3406.81,3416.76,3064.42,3199.24,669631.7262
738,ETH/USDT,2022-01-08,3198.68,3250.0,3000.0,3080.95,400692.1061
739,ETH/USDT,2022-01-09,3080.98,3211.72,3057.35,3151.97,275874.1643
740,ETH/USDT,2022-01-10,3151.97,3185.0,2928.83,3082.68,529818.3866
741,ETH/USDT,2022-01-11,3082.87,3263.54,3051.8,3239.72,362446.7087
742,ETH/USDT,2022-01-12,3239.73,3411.43,3206.2,3371.26,370465.8015
743,ETH/USDT,2022-01-13,3371.6,3410.0,3233.43,3240.61,336234.8799
744,ETH/USDT,2022-01-14,3240.61,3342.79,3188.0,3307.42,285326.3505
745,ETH/USDT,2022-01-15,3307.42,3371.64,3261.0,3326.04,203100.3778
746,ETH/USDT,2022-01-16,3326.51,3393.6,3269.62,3346.88,210782.2277
747,ETH/USDT,2022-01-17,3346.89,3357.57,3141.1,3209.67,284063.6548
748,ETH/USDT,2022-01-18,3209.68,3243.87,3082.0,3159.85,299134.2728
749,ETH/USDT,2022-01-19,3159.85,3174.87,3000.0,3084.02,332996.5703
750,ETH/USDT,2022-01-20,3084.02,3273.37,2987.15,3001.48,357596.7062
751,ETH/USDT,2022-01-21,3001.48,3034.12,2403.0,2568.15,1022021.70024
752,ETH/USDT,2022-01-22,2567.47,2626.0,2300.0,2412.18,1081357.54893
753,ETH/USDT,2022-01-23,2412.18,2556.78,2370.8,2539.01,580497.7613
754,ETH/USDT,2022-01-24,2539.0,2539.75,2159.0,2439.29,1123134.70389
755,ETH/USDT,2022-01-25,2439.56,2506.55,2348.96,2458.83,510152.954
756,ETH/USDT,2022-01-26,2459.04,2722.0,2402.03,2462.99,806441.62289
757,ETH/USDT,2022-01-27,2463.0,2521.0,2316.43,2424.25,599481.7159
758,ETH/USDT,2022-01-28,2424.02,2558.98,2357.88,2544.99,485149.8065
759,ETH/USDT,2022-01-29,2544.99,2636.66,2520.01,2601.43,376666.8246
760,ETH/USDT,2022-01-30,2601.43,2640.0,2542.5,2601.68,290770.0859
761,ETH/USDT,2022-01-31,2601.67,2706.77,2476.07,2686.94,444584.851
762,ETH/USDT,2022-02-01,2686.94,2813.0,2673.52,2787.23,390034.27362
763,ETH/USDT,2022-02-02,2787.48,2810.88,2612.72,2680.67,447852.1228
764,ETH/USDT,2022-02-03,2680.25,2726.64,2576.05,2695.46,405043.3931
765,ETH/USDT,2022-02-04,2695.21,2995.0,2671.4,2994.99,664002.9328
766,ETH/USDT,2022-02-05,2994.99,3060.47,2958.01,3012.65,356803.3071
767,ETH/USDT,2022-02-06,3012.64,3074.56,2950.21,3054.99,249394.5966
768,ETH/USDT,2022-02-07,3055.0,3186.0,2991.8,3139.77,455070.2529
769,ETH/USDT,2022-02-08,3139.77,3232.87,3025.21,3116.69,514773.5837
770,ETH/USDT,2022-02-09,3116.69,3269.7,3055.0,3243.94,370267.8913
771,ETH/USDT,2022-02-10,3243.6,3283.66,3056.74,3072.49,578212.8383
772,ETH/USDT,2022-02-11,3072.36,3138.62,2879.0,2927.54,462025.8751
773,ETH/USDT,2022-02-12,2927.54,2985.98,2858.3,2918.88,336250.3131
774,ETH/USDT,2022-02-13,2918.58,2954.4,2836.7,2871.13,242751.3547
775,ETH/USDT,2022-02-14,2871.14,2964.97,2829.01,2929.75,381778.238
776,ETH/USDT,2022-02-15,2929.75,3196.19,2912.06,3183.52,448971.754
777,ETH/USDT,2022-02-16,3183.53,3186.77,3044.03,3122.3,319997.6244
778,ETH/USDT,2022-02-17,3122.31,3160.0,2851.55,2891.87,488693.2624
779,ETH/USDT,2022-02-18,2891.88,2943.97,2750.0,2779.48,502977.4069
780,ETH/USDT,2022-02-19,2779.3,2830.96,2694.45,2763.63,293838.0025
781,ETH/USDT,2022-02-20,2763.63,2764.64,2576.0,2621.99,386384.904
782,ETH/USDT,2022-02-21,2621.99,2759.51,2558.0,2568.02,761838.9858
783,ETH/USDT,2022-02-22,2568.03,2665.74,2500.0,2636.29,692639.4942
784,ETH/USDT,2022-02-23,2636.28,2753.55,2575.83,2579.71,504470.1412
785,ETH/USDT,2022-02-24,2579.7,2740.0,2300.0,2596.2,1395732.7753
786,ETH/USDT,2022-02-25,2596.26,2834.97,2571.72,2768.49,679394.1762
787,ETH/USDT,2022-02-26,2768.05,2878.0,2727.5,2779.47,418485.2529
788,ETH/USDT,2022-02-27,2779.47,2836.33,2557.98,2616.79,650198.7785
789,ETH/USDT,2022-02-28,2616.79,2951.6,2568.62,2920.95,733794.4488
790,ETH/USDT,2022-03-01,2920.83,3037.94,2854.09,2976.33,673901.6976
791,ETH/USDT,2022-03-02,2976.33,3043.91,2914.21,2947.3,614623.7461
792,ETH/USDT,2022-03-03,2947.31,2970.97,2785.0,2833.99,446192.2353
793,ETH/USDT,2022-03-04,2834.0,2836.17,2573.0,2622.1,556178.7588
794,ETH/USDT,2022-03-05,2622.11,2685.12,2589.38,2665.15,268730.3036
795,ETH/USDT,2022-03-06,2665.16,2676.29,2535.0,2551.29,336487.9099
796,ETH/USDT,2022-03-07,2551.3,2649.0,2445.0,2491.12,619728.8489
797,ETH/USDT,2022-03-08,2491.12,2624.0,2480.15,2575.97,560719.3074
798,ETH/USDT,2022-03-09,2575.98,2775.85,2567.7,2726.98,562771.7403
799,ETH/USDT,2022-03-10,2726.98,2733.25,2550.27,2606.7,559004.7675
800,ETH/USDT,2022-03-11,2606.69,2676.78,2522.57,2556.86,494583.6568
801,ETH/USDT,2022-03-12,2556.86,2616.79,2553.39,2568.8,219236.5711
802,ETH/USDT,2022-03-13,2568.8,2603.32,2493.0,2515.65,316942.1601
803,ETH/USDT,2022-03-14,2515.66,2609.6,2498.67,2589.41,386630.1912
804,ETH/USDT,2022-03-15,2589.42,2669.0,2507.0,2617.73,461202.3014
805,ETH/USDT,2022-03-16,2617.74,2788.0,2603.38,2773.81,666224.7217
806,ETH/USDT,2022-03-17,2773.8,2836.0,2746.42,2811.92,379312.541
807,ETH/USDT,2022-03-18,2811.91,2984.0,2765.59,2938.92,556535.7966
808,ETH/USDT,2022-03-19,2938.84,2987.7,2890.86,2950.84,325971.5398
809,ETH/USDT,2022-03-20,2950.85,2964.17,2817.21,2861.38,377608.8214
810,ETH/USDT,2022-03-21,2861.39,2960.57,2829.81,2890.03,450223.9073
811,ETH/USDT,2022-03-22,2890.03,3052.85,2886.43,2969.64,564868.9839
812,ETH/USDT,2022-03-23,2969.64,3045.2,2920.65,3036.0,453962.7298
813,ETH/USDT,2022-03-24,3035.99,3129.11,2999.11,3110.76,577171.5239
814,ETH/USDT,2022-03-25,3110.75,3193.28,3076.0,3102.14,489099.5572
815,ETH/USDT,2022-03-26,3102.13,3153.2,3084.9,3145.0,207134.847
816,ETH/USDT,2022-03-27,3145.01,3299.37,3126.02,3295.65,335467.4145
817,ETH/USDT,2022-03-28,3295.65,3431.15,3275.01,3332.92,527237.1133
818,ETH/USDT,2022-03-29,3332.91,3481.87,3329.68,3400.51,465899.8226
819,ETH/USDT,2022-03-30,3400.51,3446.9,3331.84,3385.79,356082.5231
820,ETH/USDT,2022-03-31,3385.8,3444.83,3261.35,3281.51,455091.2395
821,ETH/USDT,2022-04-01,3281.51,3481.29,3210.68,3455.21,532169.2392
822,ETH/USDT,2022-04-02,3455.2,3532.2,3433.14,3443.77,499893.29
823,ETH/USDT,2022-04-03,3443.77,3580.34,3412.11,3521.91,381581.7683
824,ETH/USDT,2022-04-04,3521.9,3547.0,3405.97,3519.5,449984.1586
825,ETH/USDT,2022-04-05,3519.5,3555.0,3400.0,3406.99,397782.7437
826,ETH/USDT,2022-04-06,3407.0,3407.5,3162.39,3168.51,736273.1047
827,ETH/USDT,2022-04-07,3168.52,3268.98,3143.15,3227.19,458179.3272
828,ETH/USDT,2022-04-08,3227.2,3314.02,3173.52,3192.39,502422.5048
829,ETH/USDT,2022-04-09,3192.39,3268.4,3181.28,3258.57,212444.2566
830,ETH/USDT,2022-04-10,3258.57,3307.22,3193.0,3203.04,232303.2326
831,ETH/USDT,2022-04-11,3203.04,3213.63,2950.0,2979.74,693394.2912
832,ETH/USDT,2022-04-12,2979.75,3027.72,2950.0,3020.1,152733.548
